time,robot_id,x,y,vx,vy
1.9400,7,113.555262,38.292854,0.713477,0.012379
1.9400,8,113.203011,38.293301,0.713494,0.012282
1.9400,9,112.848464,38.293425,0.713456,0.012486
1.9600,0,11.873139,38.404901,0.713569,-0.013416
1.9600,1,12.220727,38.405074,0.713486,-0.013975
1.9600,2,12.575687,38.404246,0.713564,-0.013452
1.9600,3,12.914463,38.403929,0.713562,-0.013469
1.9600,4,13.263014,38.403782,0.713531,-0.013688
1.9600,5,114.266805,38.292563,0.713555,0.012308
1.9600,6,113.917195,38.292642,0.713512,0.012582
1.9600,7,113.569532,38.293102,0.713532,0.012459
1.9600,8,113.217282,38.293547,0.713548,0.012352
1.9600,9,112.862734,38.293676,0.713513,0.012578
1.9800,0,11.887410,38.404633,0.713617,-0.013413
1.9800,1,12.234998,38.404794,0.713539,-0.014014
1.9800,2,12.589958,38.403976,0.713612,-0.013451
1.9800,3,12.928734,38.403659,0.713610,-0.013469
1.9800,4,13.277285,38.403508,0.713581,-0.013703
1.9800,5,114.281077,38.292809,0.713605,0.012325
1.9800,6,113.931466,38.292894,0.713565,0.012621
1.9800,7,113.583803,38.293352,0.713583,0.012488
1.9800,8,113.231553,38.293794,0.713599,0.012372
1.9800,9,112.877004,38.293928,0.713565,0.012617
2.0000,0,11.901683,38.404365,0.713661,-0.013366
2.0000,1,12.249269,38.404514,0.713588,-0.014004
2.0000,2,12.604231,38.403708,0.713657,-0.013406
2.0000,3,12.943007,38.403390,0.713655,-0.013425
2.0000,4,13.291557,38.403234,0.713628,-0.013673
2.0000,5,114.295349,38.293055,0.713651,0.012295
2.0000,6,113.945738,38.293147,0.713614,0.012611
2.0000,7,113.598075,38.293601,0.713631,0.012468
2.0000,8,113.245826,38.294042,0.713646,0.012345
2.0000,9,112.891276,38.294180,0.713615,0.012607
2.0200,0,11.915957,38.404098,0.713703,-0.013279
2.0200,1,12.263541,38.404234,0.713634,-0.013949
2.0200,2,12.618505,38.403440,0.713699,-0.013321
2.0200,3,12.957281,38.403123,0.713697,-0.013341
2.0200,4,13.305830,38.402962,0.713672,-0.013600
2.0200,5,114.309623,38.293301,0.713695,0.012223
2.0200,6,113.960010,38.293398,0.713660,0.012556
2.0200,7,113.612348,38.293850,0.713676,0.012405
2.0200,8,113.260099,38.294288,0.713690,0.012275
2.0200,9,112.905549,38.294432,0.713661,0.012551
2.0400,0,11.930231,38.403834,0.713742,-0.013156
2.0400,1,12.277814,38.403956,0.713678,-0.013853
2.0400,2,12.632779,38.403175,0.713738,-0.013199
2.0400,3,12.971555,38.402857,0.713737,-0.013219
2.0400,4,13.320104,38.402691,0.713713,-0.013488
2.0400,5,114.323897,38.293544,0.713736,0.012112
2.0400,6,113.974284,38.293649,0.713703,0.012460
2.0400,7,113.626622,38.294097,0.713719,0.012302
2.0400,8,113.274373,38.294532,0.713731,0.012167
2.0400,9,112.919823,38.294682,0.713704,0.012455
2.0600,0,11.944507,38.403572,0.713779,-0.013000
2.0600,1,12.292088,38.403681,0.713718,-0.013719
2.0600,2,12.647054,38.402913,0.713775,-0.013044
2.0600,3,12.985830,38.402594,0.713774,-0.013065
2.0600,4,13.334379,38.402422,0.713751,-0.013342
2.0600,5,114.338172,38.293785,0.713774,0.011965
2.0600,6,113.988558,38.293897,0.713744,0.012326
2.0600,7,113.640897,38.294342,0.713758,0.012162
2.0600,8,113.288648,38.294774,0.713770,0.012022
2.0600,9,112.934097,38.294930,0.713744,0.012320
2.0800,0,11.958782,38.403314,0.713813,-0.012814
2.0800,1,12.306363,38.403408,0.713756,-0.013551
2.0800,2,12.661330,38.402654,0.713810,-0.012859
2.0800,3,13.000106,38.402335,0.713808,-0.012880
2.0800,4,13.348654,38.402157,0.713787,-0.013163
2.0800,5,114.352448,38.294022,0.713810,0.011787
2.0800,6,114.002834,38.294141,0.713781,0.012158
2.0800,7,113.655173,38.294584,0.713795,0.011989
2.0800,8,113.302924,38.295013,0.713806,0.011846
2.0800,9,112.948372,38.295175,0.713782,0.012152
2.1000,0,11.973059,38.403060,0.713845,-0.012601
2.1000,1,12.320638,38.403139,0.713792,-0.013352
2.1000,2,12.675607,38.402399,0.713842,-0.012647
2.1000,3,13.014382,38.402079,0.713841,-0.012668
2.1000,4,13.362930,38.401896,0.713821,-0.012956
2.1000,5,114.366725,38.294256,0.713844,0.011580
2.1000,6,114.017110,38.294383,0.713817,0.011959
2.1000,7,113.669449,38.294821,0.713829,0.011786
2.1000,8,113.317201,38.295248,0.713840,0.011640
2.1000,9,112.962648,38.295416,0.713817,0.011953
2.1200,0,11.987336,38.402810,0.713876,-0.012364
2.1200,1,12.334915,38.402874,0.713826,-0.013126
2.1200,2,12.689884,38.402148,0.713873,-0.012410
2.1200,3,13.028659,38.401828,0.713871,-0.012432
2.1200,4,13.377207,38.401639,0.713853,-0.012723
2.1200,5,114.381002,38.294486,0.713875,0.011348
2.1200,6,114.031386,38.294620,0.713850,0.011732
2.1200,7,113.683726,38.295055,0.713862,0.011557
2.1200,8,113.331478,38.295479,0.713871,0.011408
2.1200,9,112.976925,38.295652,0.713850,0.011726
2.1400,0,12.001614,38.402565,0.713904,-0.012106
2.1400,1,12.349191,38.402614,0.713857,-0.012874
2.1400,2,12.704162,38.401902,0.713901,-0.012153
2.1400,3,13.042937,38.401582,0.713900,-0.012174
2.1400,4,13.391484,38.401387,0.713883,-0.012468
2.1400,5,114.395280,38.294710,0.713904,0.011092
2.1400,6,114.045664,38.294852,0.713881,0.011481
2.1400,7,113.698003,38.295283,0.713892,0.011303
2.1400,8,113.345755,38.295704,0.713901,0.011153
2.1400,9,112.991202,38.295885,0.713881,0.011475
2.1600,0,12.015892,38.402326,0.713931,-0.011829
2.1600,1,12.363469,38.402359,0.713886,-0.012601
2.1600,2,12.718440,38.401662,0.713928,-0.011876
2.1600,3,13.057215,38.401341,0.713927,-0.011898
2.1600,4,13.405762,38.401141,0.713910,-0.012192
2.1600,5,114.409558,38.294929,0.713932,0.010817
2.1600,6,114.059942,38.295079,0.713910,0.011208
2.1600,7,113.712282,38.295507,0.713920,0.011029
2.1600,8,113.360034,38.295925,0.713928,0.010878
2.1600,9,113.005480,38.296111,0.713910,0.011202
2.1800,0,12.030171,38.402092,0.713955,-0.011536
2.1800,1,12.377747,38.402110,0.713914,-0.012309
2.1800,2,12.732719,38.401427,0.713953,-0.011583
2.1800,3,13.071494,38.401106,0.713952,-0.011605
2.1800,4,13.420041,38.400900,0.713937,-0.011899
2.1800,5,114.423837,38.295143,0.713957,0.010524
2.1800,6,114.074220,38.295300,0.713937,0.010916
2.1800,7,113.726560,38.295724,0.713946,0.010736
2.1800,8,113.374313,38.296139,0.713954,0.010585
2.1800,9,113.019759,38.296332,0.713937,0.010910
2.2000,0,12.044451,38.401865,0.713979,-0.011230
2.2000,1,12.392025,38.401867,0.713940,-0.012001
2.2000,2,12.746998,38.401199,0.713976,-0.011277
2.2000,3,13.085773,38.400877,0.713975,-0.011298
2.2000,4,13.434319,38.400665,0.713961,-0.011591
2.2000,5,114.438116,38.295350,0.713981,0.010216
2.2000,6,114.088499,38.295515,0.713962,0.010607
2.2000,7,113.740839,38.295936,0.713971,0.010428
2.2000,8,113.388592,38.296348,0.713978,0.010277
2.2000,9,113.034038,38.296548,0.713962,0.010601
2.2200,0,12.058730,38.401643,0.714000,-0.010912
2.2200,1,12.406305,38.401630,0.713964,-0.011678
2.2200,2,12.761278,38.400976,0.713998,-0.010958
2.2200,3,13.100053,38.400654,0.713997,-0.010979
2.2200,4,13.448599,38.400436,0.713984,-0.011270
2.2200,5,114.452396,38.295551,0.714004,0.009895
2.2200,6,114.102779,38.295724,0.713986,0.010284
2.2200,7,113.755119,38.296142,0.713994,0.010106
2.2200,8,113.402872,38.296550,0.714001,0.009955
2.2200,9,113.048317,38.296756,0.713986,0.010278
2.2400,0,12.073011,38.401428,0.714021,-0.010584
2.2400,1,12.420584,38.401400,0.713987,-0.011343
2.2400,2,12.775558,38.400760,0.714019,-0.010630
2.2400,3,13.114333,38.400438,0.714018,-0.010651
2.2400,4,13.462879,38.400214,0.714005,-0.010939
2.2400,5,114.466676,38.295746,0.714025,0.009563
2.2400,6,114.117058,38.295926,0.714008,0.009950
2.2400,7,113.769399,38.296340,0.714015,0.009772
2.2400,8,113.417152,38.296746,0.714022,0.009623
2.2400,9,113.062597,38.296959,0.714008,0.009944
2.2600,0,12.087291,38.401220,0.714040,-0.010248
2.2600,1,12.434864,38.401176,0.714008,-0.010999
2.2600,2,12.789838,38.400551,0.714038,-0.010293
2.2600,3,13.128614,38.400228,0.714037,-0.010314
2.2600,4,13.477159,38.399999,0.714025,-0.010599
2.2600,5,114.480957,38.295934,0.714044,0.009223
2.2600,6,114.131339,38.296122,0.714028,0.009605
2.2600,7,113.783680,38.296532,0.714036,0.009430
2.2600,8,113.431433,38.296935,0.714042,0.009282
2.2600,9,113.076877,38.297154,0.714028,0.009599
2.2800,0,12.101572,38.401018,0.714057,-0.009907
2.2800,1,12.449144,38.400960,0.714028,-0.010647
2.2800,2,12.804119,38.400349,0.714056,-0.009951
2.2800,3,13.142895,38.400026,0.714055,-0.009972
2.2800,4,13.491440,38.399790,0.714044,-0.010252
2.2800,5,114.495238,38.296115,0.714062,0.008875
2.2800,6,114.145620,38.296311,0.714047,0.009253
2.2800,7,113.797961,38.296717,0.714054,0.009080
2.2800,8,113.445714,38.297117,0.714060,0.008934
2.2800,9,113.091158,38.297343,0.714048,0.009247
2.3000,0,12.115854,38.400824,0.714074,-0.009561
2.3000,1,12.463425,38.400750,0.714047,-0.010289
2.3000,2,12.818401,38.400153,0.714073,-0.009605
2.3000,3,13.157176,38.399830,0.714072,-0.009625
2.3000,4,13.505721,38.399588,0.714062,-0.009900
2.3000,5,114.509520,38.296289,0.714079,0.008523
2.3000,6,114.159901,38.296492,0.714065,0.008895
2.3000,7,113.812242,38.296895,0.714072,0.008724
2.3000,8,113.459995,38.297292,0.714077,0.008581
2.3000,9,113.105439,38.297524,0.714066,0.008889
2.3200,0,12.130135,38.400636,0.714090,-0.009212
2.3200,1,12.477706,38.400548,0.714064,-0.009926
2.3200,2,12.832682,38.399965,0.714088,-0.009255
2.3200,3,13.171458,38.399641,0.714087,-0.009275
2.3200,4,13.520002,38.399394,0.714078,-0.009545
2.3200,5,114.523801,38.296455,0.714095,0.008167
2.3200,6,114.174182,38.296666,0.714082,0.008532
2.3200,7,113.826523,38.297066,0.714088,0.008364
2.3200,8,113.474277,38.297460,0.714093,0.008224
2.3200,9,113.119721,38.297698,0.714082,0.008527
2.3400,0,12.144417,38.400455,0.714104,-0.008863
2.3400,1,12.491988,38.400353,0.714080,-0.009561
2.3400,2,12.846964,38.399783,0.714103,-0.008904
2.3400,3,13.185740,38.399459,0.714102,-0.008924
2.3400,4,13.534284,38.399207,0.714093,-0.009187
2.3400,5,114.538083,38.296615,0.714109,0.007810
2.3400,6,114.188464,38.296833,0.714098,0.008167
2.3400,7,113.840805,38.297230,0.714103,0.008003
2.3400,8,113.488559,38.297621,0.714107,0.007865
2.3400,9,113.134003,38.297865,0.714098,0.008162
2.3600,0,12.158699,38.400282,0.714118,-0.008513
2.3600,1,12.506269,38.400166,0.714095,-0.009195
2.3600,2,12.861246,38.399608,0.714116,-0.008553
2.3600,3,13.200022,38.399284,0.714116,-0.008572
2.3600,4,13.548566,38.399027,0.714107,-0.008830
2.3600,5,114.552366,38.296768,0.714123,0.007452
2.3600,6,114.202746,38.296993,0.714112,0.007801
2.3600,7,113.855088,38.297386,0.714117,0.007640
2.3600,8,113.502841,38.297775,0.714121,0.007506
2.3600,9,113.148285,38.298025,0.714112,0.007795
2.3800,0,12.172982,38.400115,0.714130,-0.008164
2.3800,1,12.520551,38.399986,0.714109,-0.008829
2.3800,2,12.875529,38.399441,0.714129,-0.008204
2.3800,3,13.214304,38.399116,0.714128,-0.008222
2.3800,4,13.562848,38.398854,0.714121,-0.008473
2.3800,5,114.566648,38.296913,0.714135,0.007094
2.3800,6,114.217028,38.297145,0.714125,0.007434
2.3800,7,113.869370,38.297536,0.714130,0.007278
2.3800,8,113.517124,38.297922,0.714134,0.007147
2.3800,9,113.162567,38.298177,0.714125,0.007429
2.4000,0,12.187265,38.399955,0.714142,-0.007818
2.4000,1,12.534834,38.399813,0.714123,-0.008464
2.4000,2,12.889812,38.399280,0.714141,-0.007856
2.4000,3,13.228587,38.398955,0.714140,-0.007874
2.4000,4,13.577131,38.398688,0.714133,-0.008117
2.4000,5,114.580931,38.297052,0.714147,0.006739
2.4000,6,114.231311,38.297290,0.714138,0.007070
2.4000,7,113.883653,38.297678,0.714142,0.006917
2.4000,8,113.531406,38.298061,0.714146,0.006790
2.4000,9,113.176850,38.298322,0.714138,0.007065
2.4200,0,12.201547,38.399802,0.714153,-0.007475
2.4200,1,12.549116,38.399647,0.714135,-0.008102
2.4200,2,12.904094,38.399127,0.714152,-0.007512
2.4200,3,13.242870,38.398801,0.714151,-0.007529
2.4200,4,13.591414,38.398529,0.714145,-0.007765
2.4200,5,114.595214,38.297183,0.714158,0.006386
2.4200,6,114.245594,38.297428,0.714149,0.006708
2.4200,7,113.897936,38.297812,0.714153,0.006559
2.4200,8,113.545689,38.298193,0.714157,0.006436
2.4200,9,113.191133,38.298459,0.714149,0.006703
2.4400,0,12.215831,38.399656,0.714163,-0.007136
2.4400,1,12.563399,38.399489,0.714146,-0.007743
2.4400,2,12.918378,38.398980,0.714162,-0.007172
2.4400,3,13.257153,38.398654,0.714161,-0.007189
2.4400,4,13.605697,38.398377,0.714155,-0.007417
2.4400,5,114.609497,38.297307,0.714168,0.006037
2.4400,6,114.259877,38.297559,0.714160,0.006349
2.4400,7,113.912219,38.297940,0.714164,0.006205
2.4400,8,113.559973,38.298318,0.714167,0.006085
2.4400,9,113.205416,38.298590,0.714160,0.006344
2.4600,0,12.230114,38.399517,0.714172,-0.006803
2.4600,1,12.577682,38.399337,0.714157,-0.007389
2.4600,2,12.932661,38.398840,0.714171,-0.006837
2.4600,3,13.271436,38.398513,0.714171,-0.006853
2.4600,4,13.619980,38.398232,0.714165,-0.007074
2.4600,5,114.623781,38.297424,0.714177,0.005694
2.4600,6,114.274160,38.297682,0.714170,0.005995
2.4600,7,113.926502,38.298061,0.714173,0.005856
2.4600,8,113.574256,38.298437,0.714176,0.005740
2.4600,9,113.219699,38.298713,0.714170,0.005991
2.4800,0,12.244397,38.399384,0.714181,-0.006475
2.4800,1,12.591965,38.399193,0.714167,-0.007041
2.4800,2,12.946944,38.398706,0.714180,-0.006508
2.4800,3,13.285720,38.398379,0.714180,-0.006524
2.4800,4,13.634263,38.398094,0.714174,-0.006736
2.4800,5,114.638064,38.297535,0.714186,0.005355
2.4800,6,114.288444,38.297799,0.714179,0.005647
2.4800,7,113.940786,38.298174,0.714182,0.005512
2.4800,8,113.588540,38.298548,0.714185,0.005400
2.4800,9,113.233983,38.298830,0.714179,0.005642
2.5000,0,12.258681,38.399258,0.714189,-0.006153
2.5000,1,12.606249,38.399056,0.714176,-0.006699
2.5000,2,12.961228,38.398579,0.714188,-0.006185
2.5000,3,13.300003,38.398252,0.714188,-0.006200
2.5000,4,13.648547,38.397963,0.714183,-0.006405
2.5000,5,114.652348,38.297639,0.714194,0.005024
2.5000,6,114.302728,38.297908,0.714188,0.005304
2.5000,7,113.955070,38.298281,0.714191,0.005175
2.5000,8,113.602823,38.298653,0.714193,0.005067
2.5000,9,113.248266,38.298939,0.714188,0.005300
2.5200,0,12.272965,38.399138,0.714197,-0.005839
2.5200,1,12.620532,38.398925,0.714184,-0.006363
2.5200,2,12.975512,38.398459,0.714196,-0.005870
2.5200,3,13.314287,38.398131,0.714196,-0.005884
2.5200,4,13.662831,38.397838,0.714191,-0.006081
2.5200,5,114.666632,38.297736,0.714201,0.004699
2.5200,6,114.317011,38.298011,0.714195,0.004969
2.5200,7,113.969353,38.298381,0.714198,0.004844
2.5200,8,113.617107,38.298751,0.714200,0.004740
2.5200,9,113.262550,38.299042,0.714196,0.004965
2.5400,0,12.287249,38.399024,0.714203,-0.005532
2.5400,1,12.634816,38.398801,0.714192,-0.006035
2.5400,2,12.989796,38.398344,0.714203,-0.005562
2.5400,3,13.328571,38.398017,0.714203,-0.005576
2.5400,4,13.677114,38.397719,0.714198,-0.005764
2.5400,5,114.680916,38.297827,0.714208,0.004382
2.5400,6,114.331295,38.298107,0.714203,0.004641
2.5400,7,113.983637,38.298475,0.714205,0.004521
2.5400,8,113.631391,38.298842,0.714207,0.004421
2.5400,9,113.276834,38.299138,0.714203,0.004637
2.5600,0,12.301533,38.398916,0.714210,-0.005234
2.5600,1,12.649100,38.398684,0.714200,-0.005715
2.5600,2,13.004080,38.398236,0.714209,-0.005262
2.5600,3,13.342855,38.397908,0.714209,-0.005275
2.5600,4,13.691398,38.397607,0.714205,-0.005455
2.5600,5,114.695201,38.297911,0.714214,0.004072
2.5600,6,114.345579,38.298197,0.714209,0.004321
2.5600,7,113.997922,38.298562,0.714212,0.004206
2.5600,8,113.645676,38.298928,0.714214,0.004110
2.5600,9,113.291118,38.299227,0.714209,0.004317
2.5800,0,12.315817,38.398815,0.714216,-0.004943
2.5800,1,12.663384,38.398572,0.714206,-0.005404
2.5800,2,13.018364,38.398134,0.714215,-0.004970
2.5800,3,13.357140,38.397806,0.714215,-0.004983
2.5800,4,13.705683,38.397501,0.714212,-0.005155
2.5800,5,114.709485,38.297990,0.714220,0.003772
2.5800,6,114.359864,38.298280,0.714215,0.004009
2.5800,7,114.012206,38.298643,0.714218,0.003899
2.5800,8,113.659960,38.299007,0.714219,0.003808
2.5800,9,113.305402,38.299310,0.714216,0.004006
2.6000,0,12.330102,38.398718,0.714221,-0.004662
2.6000,1,12.677668,38.398467,0.714213,-0.005101
2.6000,2,13.032649,38.398037,0.714221,-0.004687
2.6000,3,13.371424,38.397709,0.714221,-0.004699
2.6000,4,13.719967,38.397401,0.714217,-0.004864
2.6000,5,114.723769,38.298062,0.714225,0.003480
2.6000,6,114.374148,38.298357,0.714221,0.003706
2.6000,7,114.026490,38.298718,0.714223,0.003601
2.6000,8,113.674244,38.299080,0.714225,0.003514
2.6000,9,113.319687,38.299387,0.714221,0.003703
2.6200,0,12.344386,38.398628,0.714226,-0.004389
2.6200,1,12.691953,38.398368,0.714218,-0.004808
2.6200,2,13.046933,38.397946,0.714226,-0.004414
2.6200,3,13.385708,38.397618,0.714226,-0.004425
2.6200,4,13.734251,38.397306,0.714223,-0.004581
2.6200,5,114.738054,38.298129,0.714230,0.003197
2.6200,6,114.388433,38.298428,0.714226,0.003413
2.6200,7,114.040775,38.298787,0.714228,0.003313
2.6200,8,113.688529,38.299147,0.714230,0.003230
2.6200,9,113.333971,38.299459,0.714226,0.003410
2.6400,0,12.358671,38.398543,0.714231,-0.004126
2.6400,1,12.706237,38.398275,0.714224,-0.004524
2.6400,2,13.061218,38.397861,0.714231,-0.004149
2.6400,3,13.399993,38.397532,0.714231,-0.004160
2.6400,4,13.748536,38.397218,0.714228,-0.004308
2.6400,5,114.752339,38.298190,0.714235,0.002923
2.6400,6,114.402717,38.298494,0.714231,0.003129
2.6400,7,114.055059,38.298851,0.714233,0.003034
2.6400,8,113.702814,38.299209,0.714234,0.002955
2.6400,9,113.348256,38.299524,0.714231,0.003126
2.6600,0,12.372956,38.398463,0.714236,-0.003872
2.6600,1,12.720522,38.398187,0.714229,-0.004249
2.6600,2,13.075502,38.397780,0.714235,-0.003894
2.6600,3,13.414278,38.397451,0.714235,-0.003904
2.6600,4,13.762820,38.397134,0.714232,-0.004045
2.6600,5,114.766623,38.298246,0.714239,0.002659
2.6600,6,114.417002,38.298553,0.714235,0.002855
2.6600,7,114.069344,38.298909,0.714237,0.002764
2.6600,8,113.717098,38.299266,0.714238,0.002689
2.6600,9,113.362540,38.299584,0.714236,0.002852
2.6800,0,12.387240,38.398388,0.714240,-0.003627
2.6800,1,12.734806,38.398105,0.714233,-0.003985
2.6800,2,13.089787,38.397705,0.714239,-0.003648
2.6800,3,13.428562,38.397376,0.714239,-0.003658
2.6800,4,13.777105,38.397056,0.714237,-0.003791
2.6800,5,114.780908,38.298296,0.714243,0.002405
2.6800,6,114.431287,38.298608,0.714240,0.002590
2.6800,7,114.083629,38.298961,0.714241,0.002504
2.6800,8,113.731383,38.299317,0.714242,0.002433
2.6800,9,113.376825,38.299638,0.714240,0.002587
2.7000,0,12.401525,38.398318,0.714243,-0.003392
2.7000,1,12.749091,38.398028,0.714237,-0.003730
2.7000,2,13.104072,38.397634,0.714243,-0.003412
2.7000,3,13.442847,38.397305,0.714243,-0.003421
2.7000,4,13.791390,38.396982,0.714241,-0.003547
2.7000,5,114.795193,38.298342,0.714246,0.002160
2.7000,6,114.445571,38.298657,0.714243,0.002335
2.7000,7,114.097914,38.299009,0.714245,0.002254
2.7000,8,113.745668,38.299363,0.714246,0.002187
2.7000,9,113.391110,38.299687,0.714243,0.002333
2.7200,0,12.415810,38.398252,0.714247,-0.003167
2.7200,1,12.763376,38.397956,0.714241,-0.003486
2.7200,2,13.118357,38.397568,0.714246,-0.003186
2.7200,3,13.457132,38.397239,0.714246,-0.003194
2.7200,4,13.805675,38.396914,0.714244,-0.003313
2.7200,5,114.809478,38.298383,0.714249,0.001926
2.7200,6,114.459856,38.298701,0.714247,0.002091
2.7200,7,114.112199,38.299052,0.714248,0.002014
2.7200,8,113.759953,38.299404,0.714249,0.001951
2.7200,9,113.405395,38.299731,0.714247,0.002088
2.7400,0,12.430095,38.398191,0.714250,-0.002951
2.7400,1,12.777661,38.397888,0.714245,-0.003251
2.7400,2,13.132642,38.397507,0.714249,-0.002969
2.7400,3,13.471417,38.397177,0.714249,-0.002977
2.7400,4,13.819960,38.396850,0.714247,-0.003088
2.7400,5,114.823763,38.298419,0.714252,0.001701
2.7400,6,114.474141,38.298741,0.714250,0.001856
2.7400,7,114.126484,38.299090,0.714251,0.001784
2.7400,8,113.774238,38.299441,0.714252,0.001725
2.7400,9,113.419680,38.299771,0.714250,0.001854
2.7600,0,12.444380,38.398134,0.714253,-0.002745
2.7600,1,12.791946,38.397826,0.714248,-0.003027
2.7600,2,13.146927,38.397450,0.714252,-0.002762
2.7600,3,13.485702,38.397120,0.714252,-0.002769
2.7600,4,13.834245,38.396790,0.714251,-0.002874
2.7600,5,114.838048,38.298451,0.714255,0.001486
2.7600,6,114.488426,38.298776,0.714253,0.001632
2.7600,7,114.140769,38.299123,0.714254,0.001564
2.7600,8,113.788523,38.299473,0.714254,0.001508
2.7600,9,113.433965,38.299806,0.714253,0.001630
2.7800,0,12.458665,38.398081,0.714255,-0.002549
2.7800,1,12.806231,38.397767,0.714251,-0.002812
2.7800,2,13.161212,38.397396,0.714255,-0.002564
2.7800,3,13.499987,38.397066,0.714255,-0.002571
2.7800,4,13.848530,38.396735,0.714253,-0.002669
2.7800,5,114.852333,38.298479,0.714257,0.001281
2.7800,6,114.502711,38.298806,0.714255,0.001418
2.7800,7,114.155054,38.299152,0.714256,0.001354
2.7800,8,113.802808,38.299502,0.714257,0.001301
2.7800,9,113.448250,38.299836,0.714255,0.001416
2.8000,0,12.472950,38.398032,0.714258,-0.002362
2.8000,1,12.820516,38.397713,0.714254,-0.002608
2.8000,2,13.175497,38.397347,0.714258,-0.002376
2.8000,3,13.514272,38.397017,0.714257,-0.002383
2.8000,4,13.862815,38.396683,0.714256,-0.002474
2.8000,5,114.866618,38.298502,0.714259,0.001085
2.8000,6,114.516996,38.298832,0.714258,0.001213
2.8000,7,114.169339,38.299177,0.714258,0.001154
2.8000,8,113.817093,38.299526,0.714259,0.001105
2.8000,9,113.462535,38.299862,0.714258,0.001211
2.8200,0,12.487235,38.397987,0.714260,-0.002184
2.8200,1,12.834801,38.397663,0.714256,-0.002414
2.8200,2,13.189782,38.397301,0.714260,-0.002197
2.8200,3,13.528557,38.396971,0.714260,-0.002203
2.8200,4,13.877100,38.396636,0.714258,-0.002289
2.8200,5,114.880903,38.298522,0.714261,0.000899
2.8200,6,114.531282,38.298855,0.714260,0.001019
2.8200,7,114.183624,38.299198,0.714261,0.000963
2.8200,8,113.831378,38.299546,0.714261,0.000917
2.8200,9,113.476820,38.299885,0.714260,0.001017
2.8400,0,12.501521,38.397945,0.714262,-0.002016
2.8400,1,12.849086,38.397616,0.714259,-0.002229
2.8400,2,13.204067,38.397259,0.714262,-0.002028
2.8400,3,13.542843,38.396928,0.714262,-0.002033
2.8400,4,13.891385,38.396592,0.714261,-0.002112
2.8400,5,114.895189,38.298538,0.714263,0.000723
2.8400,6,114.545567,38.298873,0.714262,0.000834
2.8400,7,114.197909,38.299216,0.714262,0.000782
2.8400,8,113.845664,38.299562,0.714263,0.000740
2.8400,9,113.491106,38.299903,0.714262,0.000832
2.8600,0,12.515806,38.397906,0.714264,-0.001856
2.8600,1,12.863371,38.397574,0.714261,-0.002054
2.8600,2,13.218353,38.397220,0.714264,-0.001867
2.8600,3,13.557128,38.396889,0.714264,-0.001873
2.8600,4,13.905670,38.396551,0.714263,-0.001946
2.8600,5,114.909474,38.298551,0.714265,0.000556
2.8600,6,114.559852,38.298888,0.714264,0.000659
2.8600,7,114.212195,38.299230,0.714264,0.000611
2.8600,8,113.859949,38.299575,0.714265,0.000571
2.8600,9,113.505391,38.299918,0.714264,0.000657
2.8800,0,12.530091,38.397870,0.714266,-0.001705
2.8800,1,12.877656,38.397534,0.714263,-0.001888
2.8800,2,13.232638,38.397184,0.714266,-0.001716
2.8800,3,13.571413,38.396853,0.714265,-0.001721
2.8800,4,13.919956,38.396514,0.714264,-0.001788
2.8800,5,114.923759,38.298561,0.714267,0.000398
2.8800,6,114.574137,38.298900,0.714265,0.000493
2.8800,7,114.226480,38.299240,0.714266,0.000449
2.8800,8,113.874234,38.299585,0.714266,0.000412
2.8800,9,113.519676,38.299929,0.714265,0.000492
2.9000,0,12.544377,38.397838,0.714267,-0.001563
2.9000,1,12.891942,38.397498,0.714265,-0.001732
2.9000,2,13.246923,38.397151,0.714267,-0.001573
2.9000,3,13.585699,38.396820,0.714267,-0.001577
2.9000,4,13.934241,38.396480,0.714266,-0.001639
2.9000,5,114.938045,38.298567,0.714268,0.000249
2.9000,6,114.588423,38.298908,0.714267,0.000337
2.9000,7,114.240765,38.299248,0.714267,0.000296
2.9000,8,113.888520,38.299592,0.714268,0.000262
2.9000,9,113.533961,38.299938,0.714267,0.000335
2.9200,0,12.558662,38.397808,0.714269,-0.001430
2.9200,1,12.906227,38.397465,0.714266,-0.001584
2.9200,2,13.261209,38.397121,0.714269,-0.001439
2.9200,3,13.599984,38.396790,0.714269,-0.001443
2.9200,4,13.948526,38.396448,0.714268,-0.001499
2.9200,5,114.952330,38.298571,0.714269,0.000108
2.9200,6,114.602708,38.298913,0.714268,0.000189
2.9200,7,114.255051,38.299252,0.714269,0.000151
2.9200,8,113.902805,38.299596,0.714269,0.000120
2.9200,9,113.548247,38.299943,0.714268,0.000188
2.9400,0,12.572947,38.397780,0.714270,-0.001304
2.9400,1,12.920512,38.397435,0.714268,-0.001446
2.9400,2,13.275494,38.397094,0.714270,-0.001312
2.9400,3,13.614269,38.396763,0.714270,-0.001316
2.9400,4,13.962812,38.396420,0.714269,-0.001368
2.9400,5,114.966615,38.298571,0.714270,-0.000024
2.9400,6,114.616993,38.298916,0.714269,0.000051
2.9400,7,114.269336,38.299254,0.714270,0.000016
2.9400,8,113.917090,38.299597,0.714270,-0.000012
2.9400,9,113.562532,38.299945,0.714269,0.000049
2.9600,0,12.587233,38.397755,0.714271,-0.001187
2.9600,1,12.934798,38.397407,0.714269,-0.001316
2.9600,2,13.289779,38.397069,0.714271,-0.001194
2.9600,3,13.628555,38.396738,0.714271,-0.001198
2.9600,4,13.977097,38.396393,0.714271,-0.001245
