time,robot_id,x,y,vx,vy
5.0800,0,93.840273,35.772200,15.262336,8.121474
5.1000,0,94.133234,35.945546,14.319811,8.929822
5.1200,0,94.424181,36.119002,14.763106,8.442608
5.1400,0,94.723179,36.284694,15.118602,8.169240
5.1600,0,95.028268,36.447124,15.378051,7.818842
5.1800,0,95.337568,36.586839,15.527966,6.142349
5.2000,0,95.648356,36.692450,15.526979,4.415733
5.2200,0,95.957919,36.763702,15.417514,2.723152
5.2400,0,96.264949,36.802291,15.297581,1.173958
5.2600,0,96.571208,36.813351,15.371853,0.020226
5.2800,0,96.881244,36.806953,15.660925,-0.488783
5.3000,0,97.197894,36.799899,15.996153,-0.195747
5.3200,0,97.521009,36.797513,16.311867,-0.100700
5.3400,0,97.850115,36.794077,16.593636,-0.243967
5.3600,0,98.184615,36.789595,16.850445,-0.148940
5.3800,0,98.523862,36.789193,17.069583,0.111204
5.4000,0,98.867239,36.793985,17.264354,0.366030
5.4200,0,99.214375,36.803117,17.449307,0.503735
5.4400,0,99.565124,36.811975,17.621933,0.356968
5.4600,0,99.919097,36.819663,17.756812,0.535530
5.4800,0,100.274578,36.836357,17.795343,1.108276
5.5000,0,100.631617,36.860526,17.918521,1.212583
5.5200,0,100.991288,36.882791,18.046139,1.009493
5.5400,0,101.353387,36.901225,18.161940,0.843187
5.5600,0,101.717687,36.917671,18.263825,0.848591
5.5800,0,102.083706,36.936723,18.334371,1.069907
5.6000,0,102.450998,36.960418,18.393264,1.298488
5.6200,0,102.819456,36.988159,18.456262,1.434705
5.6400,0,103.189344,37.015624,18.531845,1.285176
5.6600,0,103.560654,37.040732,18.593382,1.289430
5.6800,0,103.932830,37.068788,18.625685,1.498953
5.7000,0,104.305896,37.098309,18.682591,1.402613
5.7200,0,104.680096,37.124930,18.733559,1.315267
5.7400,0,105.054962,37.153283,18.751113,1.527420
5.7600,0,105.430340,37.184325,18.790728,1.521410
5.7800,0,105.806594,37.212960,18.833898,1.341783
5.8000,0,106.183671,37.238341,18.873072,1.199912
5.8200,0,106.561490,37.260909,18.908110,1.051214
5.8400,0,106.939971,37.280423,18.939222,0.928426
5.8600,0,107.318930,37.300053,18.951805,1.073890
5.8800,0,107.697942,37.323867,18.948918,1.306483
5.9000,0,108.076877,37.352224,18.946795,1.512101
5.9200,0,108.456012,37.382600,18.969672,1.477738
5.9400,0,108.835665,37.410393,0.000000,0.000000
5.9600,0,108.835665,37.410393,0.000000,0.000000
5.9800,0,108.835665,37.410393,0.000000,0.000000
6.0000,0,108.835665,37.410393,0.000000,0.000000
6.0200,0,108.835665,37.410393,0.000000,0.000000
6.0400,0,108.835665,37.410393,0.000000,0.000000
6.0600,0,108.835665,37.410393,0.000000,0.000000
6.0800,0,108.835665,37.410393,0.000000,0.000000
6.1000,0,108.835665,37.410393,0.000000,0.000000
6.1200,0,108.835665,37.410393,0.000000,0.000000
6.1400,0,108.835665,37.410393,0.000000,0.000000
6.1600,0,108.835665,37.410393,0.000000,0.000000
6.1800,0,108.835665,37.410393,0.000000,0.000000
6.2000,0,108.835665,37.410393,0.000000,0.000000
6.2200,0,108.835665,37.410393,0.000000,0.000000
6.2400,0,108.835665,37.410393,0.000000,0.000000
6.2600,0,108.835665,37.410393,0.000000,0.000000
6.2800,0,108.835665,37.410393,0.000000,0.000000
6.3000,0,108.835665,37.410393,0.000000,0.000000
6.3200,0,108.835665,37.410393,0.000000,0.000000
6.3400,0,108.835665,37.410393,0.000000,0.000000
6.3600,0,108.835665,37.410393,0.000000,0.000000
6.3800,0,108.835665,37.410393,0.000000,0.000000
6.4000,0,108.835665,37.410393,0.000000,0.000000
6.4200,0,108.835665,37.410393,0.000000,0.000000
6.4400,0,108.835665,37.410393,0.000000,0.000000
6.4600,0,108.835665,37.410393,0.000000,0.000000
6.4800,0,108.835665,37.410393,0.000000,0.000000
6.5000,0,108.835665,37.410393,0.000000,0.000000
6.5200,0,108.835665,37.410393,0.000000,0.000000
6.5400,0,108.835665,37.410393,0.000000,0.000000
6.5600,0,108.835665,37.410393,0.000000,0.000000
6.5800,0,108.835665,37.410393,0.000000,0.000000
6.6000,0,108.835665,37.410393,0.000000,0.000000
6.6200,0,108.835665,37.410393,0.000000,0.000000
6.6400,0,108.835665,37.410393,0.000000,0.000000
6.6600,0,108.835665,37.410393,0.000000,0.000000
6.6800,0,108.835665,37.410393,0.000000,0.000000
6.7000,0,108.835665,37.410393,0.000000,0.000000
6.7200,0,108.835665,37.410393,0.000000,0.000000
6.7400,0,108.835665,37.410393,0.000000,0.000000
6.7600,0,108.835665,37.410393,0.000000,0.000000
6.7800,0,108.835665,37.410393,0.000000,0.000000
6.8000,0,108.835665,37.410393,0.000000,0.000000
6.8200,0,108.835665,37.410393,0.000000,0.000000
6.8400,0,108.835665,37.410393,0.000000,0.000000
6.8600,0,108.835665,37.410393,0.000000,0.000000
6.8800,0,108.835665,37.410393,0.000000,0.000000
6.9000,0,108.835665,37.410393,0.000000,0.000000
6.9200,0,108.835665,37.410393,0.000000,0.000000
6.9400,0,108.835665,37.410393,0.000000,0.000000
6.9600,0,108.835665,37.410393,0.000000,0.000000
6.9800,0,108.835665,37.410393,0.000000,0.000000
7.0000,0,108.835665,37.410393,0.000000,0.000000
7.0200,0,108.835665,37.410393,0.000000,0.000000
7.0400,0,108.835665,37.410393,0.000000,0.000000
7.0600,0,108.835665,37.410393,0.000000,0.000000
7.0800,0,108.835665,37.410393,0.000000,0.000000
7.1000,0,108.835665,37.410393,0.000000,0.000000
7.1200,0,108.835665,37.410393,0.000000,0.000000
7.1400,0,108.835665,37.410393,0.000000,0.000000
7.1600,0,108.835665,37.410393,0.000000,0.000000
7.1800,0,108.835665,37.410393,0.000000,0.000000
7.2000,0,108.835665,37.410393,0.000000,0.000000
7.2200,0,108.835665,37.410393,0.000000,0.000000
7.2400,0,108.835665,37.410393,0.000000,0.000000
7.2600,0,108.835665,37.410393,0.000000,0.000000
7.2800,0,108.835665,37.410393,0.000000,0.000000
7.3000,0,108.835665,37.410393,0.000000,0.000000
7.3200,0,108.835665,37.410393,0.000000,0.000000
7.3400,0,108.835665,37.410393,0.000000,0.000000
7.3600,0,108.835665,37.410393,0.000000,0.000000
7.3800,0,108.835665,37.410393,0.000000,0.000000
7.4000,0,108.835665,37.410393,0.000000,0.000000
7.4200,0,108.835665,37.410393,0.000000,0.000000
7.4400,0,108.835665,37.410393,0.000000,0.000000
7.4600,0,108.835665,37.410393,0.000000,0.000000
7.4800,0,108.835665,37.410393,0.000000,0.000000
7.5000,0,108.835665,37.410393,0.000000,0.000000
7.5200,0,108.835665,37.410393,0.000000,0.000000
7.5400,0,108.835665,37.410393,0.000000,0.000000
7.5600,0,108.835665,37.410393,0.000000,0.000000
7.5800,0,108.835665,37.410393,0.000000,0.000000
7.6000,0,108.835665,37.410393,0.000000,0.000000
7.6200,0,108.835665,37.410393,0.000000,0.000000
7.6400,0,108.835665,37.410393,0.000000,0.000000
7.6600,0,108.835665,37.410393,0.000000,0.000000
7.6800,0,108.835665,37.410393,0.000000,0.000000
7.7000,0,108.835665,37.410393,0.000000,0.000000
7.7200,0,108.835665,37.410393,0.000000,0.000000
7.7400,0,108.835665,37.410393,0.000000,0.000000
7.7600,0,108.835665,37.410393,0.000000,0.000000
7.7800,0,108.835665,37.410393,0.000000,0.000000
7.8000,0,108.835665,37.410393,0.000000,0.000000
7.8200,0,108.835665,37.410393,0.000000,0.000000
7.8400,0,108.835665,37.410393,0.000000,0.000000
7.8600,0,108.835665,37.410393,0.000000,0.000000
7.8800,0,108.835665,37.410393,0.000000,0.000000
